,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,score_differential,fg_prob,td_prob,ep,third_down_converted
8425,0,0,2,63.0,pass,120.0,3.0,4.0,0.1174878093354858,0.2090245021435857,0.8732359579979864,0.0
8426,1,0,5,33.0,pass,234.0,3.0,6.0,0.33703463213820417,0.30290465545634954,2.453125313747436,0.0
8427,1,0,11,82.0,pass,1031.0,3.0,14.0,0.13592056978052688,0.2115933860843093,-1.3961685574550016,0.0
8428,1,0,10,10.0,pass,641.0,3.0,-7.0,0.5919911840971148,0.3461168089015149,3.996100192080323,0.0
8429,1,0,1,72.0,pass,1720.0,3.0,0.0,0.1691352207299351,0.3892567439091976,0.8992414332133511,1.0
8430,1,0,6,85.0,pass,861.0,3.0,15.0,0.11808535778689082,0.22317802430136827,-1.2170301459306343,0.0
8431,1,0,7,40.0,pass,1414.0,3.0,-3.0,0.3986542749783945,0.3567640862737882,2.4122310668185247,1.0
8432,1,0,10,75.0,pass,83.0,3.0,0.0,0.10083226136114752,0.08600414573739511,0.3442515331816476,1.0
8433,1,0,5,32.0,pass,853.0,3.0,-7.0,0.4327998877448711,0.3763919030525101,3.053696755004704,1.0
8434,0,0,15,40.0,pass,1628.0,3.0,0.0,0.4182073976946955,0.3108715643909954,1.9964247401991777,0.0
8435,1,0,4,71.0,pass,1348.0,3.0,0.0,0.18904724332290665,0.31229251287203785,0.14781203069327464,1.0
8436,1,1,19,90.0,pass,448.0,3.0,0.0,0.07953983776448934,0.12523294296587348,-1.6549612745182376,0.0
8437,1,0,12,82.0,pass,1059.0,3.0,-10.0,0.1363844808826016,0.2078437182500144,-1.457908757599492,0.0
8438,1,0,9,58.0,pass,27.0,3.0,-14.0,0.15959370731571532,0.10746279003541803,0.8478289694505861,0.0
8439,1,1,15,85.0,pass,1486.0,3.0,-6.0,0.12297036708329342,0.18402031304369795,-1.9943380570875715,0.0
8440,1,0,7,57.0,pass,1153.0,3.0,-7.0,0.28082409642490685,0.3292687516366455,1.1480154548841215,0.0
8441,1,0,1,66.0,pass,945.0,3.0,-7.0,0.1943454921449404,0.41664047256858266,1.6322930036040455,0.0
8442,1,0,10,30.0,pass,81.0,3.0,-19.0,0.3979371306566858,0.1692848076507461,2.1305547149660566,1.0
8443,1,0,16,81.0,pass,1256.0,3.0,-7.0,0.14261003820538365,0.1988682958667689,-1.608976705431913,0.0
8444,1,0,8,46.0,pass,285.0,3.0,10.0,0.27101781611028464,0.2661959857908883,1.6213835699204495,0.0
8445,0,0,1,61.0,pass,1204.0,3.0,-11.0,0.22309489133188729,0.4394813856878073,2.020517381929454,1.0
8446,0,0,1,66.0,pass,1723.0,3.0,10.0,0.1980093899542857,0.4153036782494029,1.4559153164943024,1.0
8447,1,0,10,60.0,pass,113.0,3.0,-3.0,0.18530250609670307,0.12523363287890446,0.9355489998720316,0.0
8448,0,0,1,73.0,pass,1147.0,3.0,-3.0,0.16434975778338368,0.3903797983228141,0.9700711886159388,1.0
8449,1,0,8,91.0,pass,1560.0,3.0,0.0,0.09774921422836323,0.18572805467557185,-2.1714652829399395,0.0
8450,1,0,7,77.0,pass,241.0,3.0,-8.0,0.09570333145725923,0.1568456379456607,-0.2582749153895838,0.0
8451,1,0,4,61.0,pass,900.0,3.0,3.0,0.24166976272469004,0.346374253247905,1.1779093001353098,1.0
8452,1,0,8,8.0,pass,739.0,3.0,-3.0,0.5605354645054076,0.3846774308714924,4.17291784848995,0.0
8453,1,0,11,81.0,pass,1357.0,3.0,-17.0,0.14182140452589473,0.2154074872858168,-1.4332781272883457,1.0
8454,1,0,6,77.0,pass,613.0,3.0,4.0,0.141792600760105,0.2384654876551805,-0.40283429739513577,1.0
8455,1,0,16,25.0,pass,12.0,3.0,5.0,0.40845276396967695,0.1442539307205213,2.0310795876676933,0.0
8456,1,0,4,69.0,pass,897.0,3.0,-14.0,0.19509544799141731,0.31646158750854386,0.4596078483908879,1.0
8457,0,0,2,78.0,pass,196.0,3.0,3.0,0.08048851344569842,0.18018689187025044,0.16132058302883778,1.0
8458,1,0,6,64.0,pass,824.0,3.0,3.0,0.2258562724219036,0.30884503763027504,0.6735565625004127,1.0
8459,1,0,6,41.0,pass,155.0,3.0,8.0,0.2586632809843853,0.2525752372523124,1.7755714213010525,0.0
8460,1,0,10,58.0,pass,30.0,3.0,-33.0,0.16166410029999734,0.10617909954739824,0.8376704948544003,1.0
8461,0,0,5,7.0,pass,1215.0,3.0,3.0,0.5846424641224198,0.34195103933670623,3.7804191469380317,0.0
8462,1,0,6,8.0,pass,734.0,3.0,7.0,0.5778068952375587,0.33326793771815993,3.698356065131975,0.0
8463,0,0,1,35.0,pass,1095.0,3.0,-9.0,0.3620757490237506,0.4786433338260712,3.645651576740085,1.0
8464,1,0,3,66.0,pass,1389.0,3.0,-1.0,0.21390485008371776,0.3496025559643939,0.8033442929423433,1.0
8465,1,0,2,72.0,pass,1337.0,3.0,-7.0,0.17728626427880026,0.3502967946244266,0.5253754327752136,1.0
8466,0,0,10,94.0,pass,386.0,3.0,-3.0,0.0625429447316718,0.12206742455102045,-1.489287544445991,0.0
8467,1,0,5,75.0,pass,1752.0,3.0,0.0,0.1677149582521072,0.2764723247211571,-0.5116097377216988,1.0
8468,1,0,6,67.0,pass,1103.0,3.0,-4.0,0.21472207476165125,0.3051536483586512,0.3376824653822488,0.0
8469,1,0,1,60.0,pass,862.0,3.0,-21.0,0.22196035171200315,0.4347015513630242,2.124462126436554,1.0
8470,1,0,7,69.0,pass,815.0,3.0,-7.0,0.19725033418702936,0.2810833113157935,0.13154066468009362,0.0
8471,1,0,5,5.0,pass,1563.0,3.0,0.0,0.4860124017134099,0.4680625372669187,4.517382622089576,0.0
8472,1,0,2,6.0,pass,1567.0,3.0,0.0,0.5489778279324722,0.3884771607903759,4.044470151352897,0.0
8473,1,0,7,7.0,pass,1513.0,3.0,35.0,0.5475528701968395,0.4065750756851384,4.270220152855034,0.0
8474,0,0,10,22.0,pass,30.0,3.0,4.0,0.43684627016917227,0.16445286409966473,2.2776365599727413,0.0
8475,1,0,6,71.0,pass,988.0,3.0,1.0,0.18980919291586465,0.28788653282279425,-0.006412170543140139,0.0
8476,1,1,1,58.0,pass,507.0,3.0,-6.0,0.2062482568364795,0.3955629579004773,2.0942789774037043,1.0
8477,1,0,13,36.0,pass,586.0,3.0,1.0,0.41491658146544586,0.3087933054108141,2.3511300083012165,0.0
8478,1,0,7,59.0,pass,154.0,3.0,-6.0,0.15348746720968245,0.19090843189719364,0.7004026269200394,0.0
8479,1,0,10,60.0,pass,688.0,3.0,-7.0,0.2489736227342301,0.2848395305312396,0.7374032850790359,0.0
8480,1,0,10,59.0,pass,1274.0,3.0,-3.0,0.2731049502908889,0.30262267208091137,0.7258682109044534,1.0
8481,1,0,6,76.0,pass,1727.0,3.0,7.0,0.1635769962206048,0.26252285300691003,-0.7169348593313263,0.0
8482,1,0,5,75.0,pass,789.0,3.0,-7.0,0.161093785679097,0.27285147451637337,-0.19730634579080464,1.0
8483,1,0,9,47.0,pass,854.0,3.0,0.0,0.3475866737022467,0.3318766344498049,1.857981275906568,0.0
8484,1,0,4,38.0,pass,1584.0,3.0,10.0,0.3953279346680412,0.38948876885617134,2.7784435824305143,0.0
8485,1,0,5,23.0,pass,10.0,3.0,0.0,0.3999336677868596,0.1801277419458996,2.290847030386649,0.0
8486,1,0,3,30.0,pass,900.0,3.0,-10.0,0.4283998226589613,0.40687975847087865,3.3629959349662566,0.0
8487,1,0,15,22.0,pass,113.0,3.0,-14.0,0.4963452908293355,0.1694323109907654,2.4595357156304494,0.0
8488,1,0,4,82.0,pass,1455.0,3.0,-3.0,0.13389855023865946,0.261406402872557,-0.9392165688715092,1.0
8489,1,0,4,27.0,pass,987.0,3.0,7.0,0.4598211885785407,0.38865565078977976,3.366497529451884,1.0
8490,1,0,8,80.0,pass,946.0,3.0,-2.0,0.1433519882790749,0.2337837192447191,-0.9957910892052672,0.0
8491,1,0,10,30.0,pass,468.0,3.0,-6.0,0.4337407368605639,0.3140062475513005,2.6951927036221783,1.0
8492,1,0,6,45.0,pass,1231.0,3.0,-10.0,0.3597535822761131,0.36255140068171576,2.183849353511811,0.0
8493,1,0,9,79.0,pass,1167.0,3.0,-4.0,0.15109275813719092,0.2345244335105729,-1.0663420193004456,0.0
8494,1,0,12,46.0,pass,25.0,3.0,9.0,0.2376562092374617,0.12422531858742565,1.258737364532669,0.0
8495,1,0,3,64.0,pass,1719.0,3.0,0.0,0.2244356308978236,0.35235850960575915,0.8942164637802499,1.0
8496,1,0,7,96.0,pass,1345.0,3.0,6.0,0.0810365813372183,0.1727055994648739,-2.4161462794495163,0.0
8497,1,0,8,8.0,pass,380.0,3.0,-10.0,0.5369115989638931,0.37220594045472427,4.029521726752859,0.0
8498,1,0,7,36.0,pass,1287.0,3.0,1.0,0.425518029171109,0.35925069951722993,2.677199936486069,1.0
8499,1,0,8,93.0,pass,553.0,3.0,4.0,0.07681146811912383,0.1548545972866315,-1.654078782107688,0.0
8500,1,0,10,75.0,pass,724.0,3.0,-16.0,0.16177825496875198,0.2331528650327017,-0.5766738465698336,0.0
8501,1,0,4,65.0,pass,1022.0,3.0,4.0,0.22086659011150392,0.3355980737028852,0.8012677476067409,0.0
8502,1,0,5,30.0,pass,458.0,3.0,-10.0,0.4104254754506784,0.3499337069869937,2.9510427362176026,1.0
8503,1,0,8,68.0,pass,340.0,3.0,-31.0,0.1522581882783636,0.20980967435113634,0.2034242632377972,1.0
8504,0,0,3,3.0,pass,108.0,3.0,4.0,0.447005922385566,0.3939744530815421,4.020975877870096,0.0
8505,1,0,10,55.0,pass,1253.0,3.0,-7.0,0.30083514843433684,0.31354517443848745,1.0923445303954709,1.0
8506,1,0,7,72.0,pass,485.0,3.0,0.0,0.15399107674895202,0.2320000709340379,-0.03848697787496258,0.0
8507,1,0,10,45.0,pass,252.0,3.0,-5.0,0.2719236974311335,0.24975155776379804,1.5451029389152726,0.0
8508,1,0,8,43.0,pass,1286.0,3.0,0.0,0.3811362336036807,0.3474634882075284,2.165953076474526,0.0
8509,1,1,8,51.0,pass,623.0,3.0,-14.0,0.30031743356876195,0.3156640451414772,1.574937594190503,1.0
8510,1,0,3,3.0,pass,1507.0,3.0,1.0,0.3880935621138806,0.5657562460445488,4.910953185345101,0.0
8511,1,0,3,65.0,pass,76.0,3.0,-15.0,0.13436344474967085,0.1304162837699305,0.8878970248321222,1.0
8512,1,0,17,54.0,pass,815.0,3.0,-7.0,0.30658877064457896,0.2811079812993978,0.9589143258645452,0.0
8513,1,0,6,35.0,pass,59.0,3.0,7.0,0.332165578740641,0.17229182084740596,1.946447632263812,0.0
8514,1,0,12,57.0,pass,1361.0,3.0,0.0,0.2895392897673801,0.29725767665955377,0.7794732472081645,0.0
8515,1,0,10,46.0,pass,197.0,3.0,9.0,0.2474414900306916,0.2311638926783025,1.392433001087041,0.0
8516,1,0,7,36.0,pass,681.0,3.0,-10.0,0.4070147906644488,0.34953851517921364,2.6609042384579,1.0
8517,1,0,3,32.0,pass,1457.0,3.0,0.0,0.4230295369452859,0.4079524587412368,3.2421468983885915,0.0
8518,1,1,6,46.0,pass,1538.0,3.0,-21.0,0.3533803861551977,0.35856646323783936,2.0496251909818426,0.0
8519,1,0,10,57.0,pass,773.0,3.0,-3.0,0.2751926928712849,0.2998488718195265,0.9932436518275812,1.0
8520,1,0,1,1.0,pass,7.0,3.0,-10.0,0.25001024410203954,0.5565750898523473,4.569392404378884,1.0
8521,1,0,3,67.0,pass,1111.0,3.0,-7.0,0.20714679654833454,0.3465321463835678,0.7837573175541563,1.0
8522,1,0,8,28.0,pass,513.0,3.0,34.0,0.4477522579304656,0.3308255286733538,2.9120884543645884,0.0
8523,1,0,7,44.0,pass,1070.0,3.0,-19.0,0.3687664682772087,0.35448404555336244,2.195989934603381,0.0
8524,1,0,8,79.0,pass,970.0,3.0,3.0,0.1486861474271232,0.23860170156502586,-0.91691517294348,0.0
8525,1,0,19,76.0,pass,626.0,3.0,-7.0,0.15262980826043002,0.19257449309464253,-0.9396902914892312,0.0
8526,1,0,1,66.0,pass,208.0,3.0,-11.0,0.1193795427005587,0.26129005186404386,1.1160581078441079,1.0
8527,1,0,14,48.0,pass,12.0,3.0,-10.0,0.21841074348358025,0.1135925769479574,1.1199887752994715,0.0
8528,1,1,3,63.0,pass,1167.0,3.0,-15.0,0.2304376717567784,0.36180746064133024,1.1371080615358211,1.0
8529,1,0,5,74.0,pass,1758.0,3.0,0.0,0.1729707230789761,0.2807145400256081,-0.4168024088162168,1.0
8530,0,0,6,71.0,pass,591.0,3.0,-3.0,0.16978621477487904,0.2604100777081577,0.09859441547180656,1.0
8531,1,0,5,53.0,pass,1402.0,3.0,0.0,0.302355311672417,0.35822930744124265,1.6337328304520726,0.0
8532,1,0,10,63.0,pass,1731.0,3.0,-6.0,0.24456413086435136,0.2846014900160181,0.21895002037015576,1.0
8533,1,0,6,78.0,pass,119.0,3.0,21.0,0.0970524357627453,0.09770023447875953,0.36634882402942265,0.0
8534,0,0,7,81.0,pass,296.0,3.0,6.0,0.0902932007000192,0.15717566587242324,-0.5196382802266021,0.0
8535,0,0,5,51.0,pass,814.0,3.0,10.0,0.3055803427050021,0.3568828491550568,1.8677914102247024,0.0
8536,1,0,2,9.0,pass,1259.0,3.0,-3.0,0.5323425101450829,0.3980230724510703,4.032682237891514,0.0
8537,1,0,7,84.0,pass,1101.0,3.0,0.0,0.12632209209502634,0.22517250769313926,-1.3405949244009712,1.0
8538,1,0,8,55.0,pass,563.0,3.0,-11.0,0.2660240631197172,0.2979584064540517,1.2432011677876655,0.0
8539,1,0,15,53.0,pass,704.0,3.0,-19.0,0.30456946703242754,0.28408732075490073,1.108787717217865,0.0
8540,1,0,8,89.0,pass,1467.0,3.0,0.0,0.10573604800435846,0.1952968637715252,-1.9802489199805304,1.0
8541,1,0,9,67.0,pass,1493.0,3.0,0.0,0.21910476999160364,0.2799250405406208,-0.030762838749571312,0.0
8542,1,0,5,87.0,pass,396.0,3.0,-4.0,0.08197582280402015,0.16900772534114974,-0.8416080113540243,0.0
8543,1,0,4,23.0,pass,1038.0,3.0,3.0,0.4847063792530215,0.3845692660735134,3.5056134388201543,1.0
8544,1,0,6,46.0,pass,1105.0,3.0,28.0,0.35174107572444585,0.3612779702962518,2.1307984608047024,1.0
8545,0,0,3,66.0,pass,391.0,3.0,-3.0,0.16330287924554415,0.2745005085515839,0.8212879695905859,0.0
8546,0,0,4,4.0,pass,862.0,3.0,-4.0,0.4372162973130221,0.5133539171219981,4.705435168212493,0.0
8547,1,0,4,7.0,pass,267.0,3.0,-6.0,0.5164442067376572,0.3269737300773575,3.545279997846468,0.0
8548,1,0,10,77.0,pass,287.0,3.0,-4.0,0.10447102549288433,0.15721174677846486,-0.42601088660259867,0.0
8549,1,0,13,78.0,pass,1016.0,3.0,-7.0,0.1561631440737038,0.21980076574560206,-1.1302454529850523,0.0
8550,1,0,5,25.0,pass,648.0,3.0,-12.0,0.4654810823990485,0.3653932702001623,3.2924051337571263,0.0
8551,0,0,4,64.0,pass,120.0,3.0,-1.0,0.11811463232595107,0.18125965139520986,0.5873951607473201,0.0
8552,1,0,10,80.0,pass,925.0,3.0,-6.0,0.14365967871189134,0.2224183036328723,-1.1157235840199322,1.0
8553,1,0,9,59.0,pass,1366.0,3.0,3.0,0.2717756584638581,0.30792040321809505,0.7645339198461292,0.0
8554,0,0,2,70.0,pass,139.0,3.0,-12.0,0.09586214841469133,0.1899411457799715,0.5372907544479779,0.0
8555,0,0,2,2.0,pass,115.0,3.0,17.0,0.3795513659280656,0.4684293550537967,4.337103055111526,1.0
8556,1,1,4,90.0,pass,711.0,3.0,0.0,0.09327262076815744,0.21042627373932346,-1.2830111114283835,0.0
8557,1,0,8,38.0,pass,1492.0,3.0,-14.0,0.4162357491432993,0.3492045064849056,2.459983470471873,0.0
8558,1,0,15,66.0,pass,1197.0,3.0,0.0,0.2297952605480736,0.2584445159257912,-0.15437705321034878,0.0
8559,1,0,11,81.0,pass,394.0,3.0,6.0,0.10456777265121844,0.16318661045218544,-0.8134944765226979,0.0
8560,1,0,9,28.0,pass,599.0,3.0,-9.0,0.4621050910336473,0.3312834943853837,2.9227758834855053,1.0
8561,1,0,6,17.0,pass,1518.0,3.0,17.0,0.5398191897849217,0.3500313815920597,3.497806877292477,0.0
8562,1,0,2,77.0,pass,932.0,3.0,-6.0,0.14960722136791088,0.3230232956532457,0.16626417943744354,1.0
8563,1,0,5,54.0,pass,608.0,3.0,20.0,0.2701148359485671,0.3323599595476242,1.5864613628565452,0.0
8564,1,0,3,54.0,pass,995.0,3.0,-10.0,0.2819847941141708,0.38710017910319255,1.9275323775664384,1.0
8565,1,0,5,51.0,pass,97.0,3.0,21.0,0.2286593961888553,0.1583861816292746,1.4142842935602071,0.0
8566,1,0,10,80.0,pass,588.0,3.0,-5.0,0.12813213094409834,0.2002680869546508,-0.8964684381014454,0.0
8567,1,0,6,76.0,pass,737.0,3.0,26.0,0.1546828368520035,0.2552610789848287,-0.3752447484764516,0.0
8568,1,0,8,56.0,pass,900.0,3.0,-3.0,0.28459178959351084,0.32066625518163994,1.1977956256002324,0.0
8569,0,0,2,20.0,pass,1306.0,3.0,6.0,0.4750213912345061,0.4204482767491564,3.833604051936147,1.0
8570,0,0,2,13.0,pass,593.0,3.0,3.0,0.4937381610540235,0.4001373860477129,3.911584210931246,0.0
8571,1,0,10,35.0,pass,592.0,3.0,-2.0,0.4156337252292833,0.3239476265946101,2.5222341257339616,0.0
8572,1,0,20,60.0,pass,1411.0,3.0,0.0,0.2738548429492177,0.26074215525212363,0.1905224515811179,0.0
8573,1,0,2,2.0,pass,392.0,3.0,21.0,0.2967644614259207,0.6252218798892053,5.087429343012137,0.0
8574,1,0,3,61.0,pass,987.0,3.0,3.0,0.23958337718449696,0.3665656813141298,1.3473308672871251,0.0
8575,1,0,6,46.0,pass,1597.0,3.0,0.0,0.3532457408367733,0.35783531031042914,2.036268194755064,0.0
8576,1,0,4,69.0,pass,272.0,3.0,-7.0,0.12996248057241785,0.21455034774777584,0.4204012218019677,1.0
8577,1,0,7,35.0,pass,1311.0,3.0,0.0,0.4323459515182621,0.3591728811519715,2.730155689543789,0.0
8578,0,0,1,16.0,pass,138.0,3.0,14.0,0.3736683016953931,0.3782880382732792,3.4706489269492105,1.0
8579,1,0,8,81.0,pass,1069.0,3.0,-7.0,0.1402346869927254,0.2314606661006811,-1.1393722136374094,0.0
8580,0,0,9,85.0,pass,1056.0,3.0,-3.0,0.12209702237312298,0.20858897741567456,-1.5529552479008923,0.0
8581,1,0,5,39.0,pass,443.0,3.0,7.0,0.34633251524830144,0.3395128301962509,2.4661376225105145,1.0
8582,1,1,5,5.0,pass,213.0,3.0,-9.0,0.4372531217288436,0.4374074320075143,4.201286817161441,0.0
8583,1,0,5,26.0,pass,1076.0,3.0,-7.0,0.4761174636940012,0.37502204067813705,3.3140491899600364,0.0
8584,1,1,6,38.0,pass,1250.0,3.0,-26.0,0.4071704052857978,0.3680516836790814,2.6384671835774407,0.0
8585,1,0,14,55.0,pass,900.0,3.0,-13.0,0.30022378720511417,0.2919464359577777,0.9693984476312032,1.0
8586,1,0,6,64.0,pass,1513.0,3.0,-7.0,0.23382381365253746,0.3136012463877596,0.5055352656736865,1.0
8587,1,0,14,40.0,pass,509.0,3.0,4.0,0.3760490410968419,0.2932019809690816,2.023884572677365,1.0
8588,1,0,2,55.0,pass,1400.0,3.0,0.0,0.2709361897062358,0.4108811026797703,2.0245424634799902,0.0
8589,1,0,8,44.0,pass,688.0,3.0,1.0,0.3555107421140474,0.33473670424729896,2.104828577250597,1.0
8590,1,0,4,69.0,pass,1715.0,3.0,6.0,0.19899515951642602,0.3154427827463463,0.22828074968237755,0.0
8591,1,0,3,11.0,pass,265.0,3.0,-3.0,0.4792545272712676,0.3454395267871387,3.5315620675135024,0.0
8592,1,0,4,69.0,pass,84.0,3.0,3.0,0.12085924373690947,0.11658825719391608,0.7027938891915545,0.0
8593,1,0,3,73.0,pass,533.0,3.0,-3.0,0.14880569264316074,0.2776088631225745,0.33123757625467753,1.0
8594,1,0,4,47.0,pass,880.0,3.0,-3.0,0.32951409925768765,0.3805768129240503,2.286593122609633,0.0
8595,1,1,8,49.0,pass,1251.0,3.0,-3.0,0.33890423802978137,0.3393275092584023,1.7233118437982315,0.0
8596,1,0,8,39.0,pass,1046.0,3.0,-4.0,0.4064941173675608,0.3507187548035564,2.462388387076546,0.0
8597,1,0,3,61.0,pass,514.0,3.0,-4.0,0.2083736673443144,0.3230858318262542,1.274309068582136,1.0
8598,1,0,6,80.0,pass,1053.0,3.0,-1.0,0.14384779967532588,0.25028867762060103,-0.8677141304482838,0.0
8599,1,0,15,55.0,pass,1362.0,3.0,-20.0,0.3070364304059832,0.2899634498755253,0.8333832208731369,0.0
8600,1,0,11,72.0,pass,1349.0,3.0,-29.0,0.1904917638213144,0.2518052695015524,-0.5913580448421679,0.0
8601,1,0,6,60.0,pass,1582.0,3.0,9.0,0.2590383070170674,0.3259514434481856,0.8604646054271254,0.0
8602,1,0,13,77.0,pass,1255.0,3.0,-11.0,0.16297223990214718,0.22435178188153385,-1.1305897466517871,0.0
8603,1,0,9,74.0,pass,1521.0,3.0,4.0,0.17743044023108698,0.2523919931489541,-0.7145774445834259,0.0
8604,1,0,7,7.0,pass,21.0,3.0,2.0,0.5418402113355807,0.2438845163773561,3.2644438614912565,0.0
8605,1,0,17,37.0,pass,558.0,3.0,-5.0,0.4107099544942913,0.2916423348358346,2.162951838756887,0.0
8606,1,0,12,76.0,pass,1747.0,3.0,10.0,0.16621906882780785,0.2264436477212241,-1.1465729749887368,0.0
8607,1,0,9,63.0,pass,1512.0,3.0,-3.0,0.2446741324176548,0.2936897831850123,0.3478632485411184,1.0
8608,1,0,5,7.0,pass,505.0,3.0,0.0,0.5603736134939092,0.3343699927065273,3.692494814265317,0.0
8609,1,0,10,50.0,pass,162.0,3.0,-12.0,0.20992030252459545,0.20882696313728355,1.0987468240789933,1.0
8610,1,0,7,61.0,pass,1536.0,3.0,-7.0,0.25475543047249244,0.3143521101808961,0.6849523610459681,0.0
8611,1,0,5,87.0,pass,1551.0,3.0,-3.0,0.1128396817234866,0.2252002013788518,-1.56451499612284,0.0
8612,0,0,1,40.0,pass,969.0,3.0,-6.0,0.3325640683108778,0.476649118195408,3.4202922196437244,1.0
8613,1,0,10,39.0,pass,1546.0,3.0,2.0,0.4153621965352085,0.3352665893156793,2.2777925128153766,1.0
8614,1,0,14,14.0,pass,1140.0,3.0,-13.0,0.6515350161089433,0.2982793530076101,3.811803690809033,0.0
8615,0,0,1,47.0,pass,527.0,3.0,0.0,0.2673723724835669,0.4323553361923024,2.840319445688781,1.0
8616,1,0,4,67.0,pass,589.0,3.0,10.0,0.18740633463355247,0.2972989298949993,0.6592494929030084,1.0
8617,1,0,10,84.0,pass,1786.0,3.0,0.0,0.12560042069381494,0.20191215007324087,-1.7771653270551335,1.0
8618,1,0,12,69.0,pass,1397.0,3.0,-10.0,0.20907145885728712,0.2581376139257349,-0.37068036338539057,1.0
8619,0,0,8,40.0,pass,260.0,3.0,13.0,0.305719753691164,0.27387173714891594,1.9453418019131303,0.0
8620,1,0,8,62.0,pass,664.0,3.0,20.0,0.2313733026235804,0.28794758991956204,0.6907837994079953,0.0
8621,1,0,21,46.0,pass,1043.0,3.0,2.0,0.3782830932603143,0.2897431536653474,1.4896599563075348,0.0
8622,1,0,10,41.0,pass,19.0,3.0,20.0,0.2692377571977283,0.1360046479633366,1.474992999588033,0.0
8623,1,0,4,56.0,pass,28.0,3.0,0.0,0.16424589044715446,0.12979819056754796,1.0594199063290122,0.0
8624,1,0,5,46.0,pass,588.0,3.0,11.0,0.3205359879150117,0.3487125130799882,2.1540993879210237,1.0
8625,1,0,9,9.0,pass,454.0,3.0,-15.0,0.562845871394775,0.35696843652849136,3.994863782059233,0.0
8626,0,0,15,27.0,pass,1261.0,3.0,-3.0,0.510688630969688,0.31372203145726074,2.824569807168911,0.0
8627,1,0,5,45.0,pass,752.0,3.0,7.0,0.34184693093727114,0.3645055420037364,2.2887043381590617,1.0
8628,1,0,5,70.0,pass,877.0,3.0,13.0,0.19102579085312293,0.2987397293200685,0.2314144765775603,1.0
8629,1,0,11,50.0,pass,424.0,3.0,-37.0,0.2823708390399156,0.27264558920606924,1.3794177765886872,0.0
8630,1,0,6,69.0,pass,1521.0,3.0,-7.0,0.20348746195624628,0.2947814407107833,0.02331143830336435,1.0
8631,1,0,4,57.0,pass,904.0,3.0,-4.0,0.2664374044237445,0.3589323827616356,1.5188004771326806,0.0
8632,0,0,10,57.0,pass,820.0,3.0,0.0,0.27779343066049955,0.3022826093908438,0.991260790983834,0.0
8633,1,0,15,81.0,pass,1727.0,3.0,0.0,0.14067070744319635,0.196547280667867,-1.7227738242251462,0.0
8634,1,0,11,50.0,pass,1244.0,3.0,0.0,0.3381475836156378,0.3190543701010479,1.4685433603596554,0.0
8635,1,0,15,33.0,pass,1554.0,3.0,0.0,0.4694754618974006,0.3138388978795624,2.464636393670449,0.0
8636,1,0,19,91.0,pass,236.0,3.0,-22.0,0.05658206211546385,0.09101594675508186,-1.221319398092147,1.0
8637,1,0,10,34.0,pass,26.0,3.0,-13.0,0.3298804446585036,0.14951650597732044,1.787627575760732,0.0
8638,1,0,3,3.0,pass,1308.0,3.0,0.0,0.3869168180727892,0.5672078899903292,4.922150733090574,1.0
8639,1,0,5,57.0,pass,1486.0,3.0,-7.0,0.2760423162118752,0.34709605031562296,1.2703953219297663,1.0
8640,1,0,8,29.0,pass,1539.0,3.0,-11.0,0.4769734816812974,0.3477220302572178,2.9456426281501917,1.0
8641,1,0,13,13.0,pass,272.0,3.0,4.0,0.584799772645639,0.2881063147295743,3.5804819166309887,0.0
8642,1,0,10,56.0,pass,1132.0,3.0,-19.0,0.2930220873627627,0.3112180208752934,1.0312303336939443,1.0
8643,1,0,10,58.0,pass,35.0,3.0,-10.0,0.1637583528998552,0.1075394499798216,0.8482427618923805,0.0
8644,1,0,5,14.0,pass,1444.0,3.0,7.0,0.5487958509280648,0.3553740735988969,3.639914837937744,0.0
8645,1,0,9,52.0,pass,668.0,3.0,14.0,0.30003786087187473,0.3111241333750263,1.4498711284169992,0.0
8646,1,0,11,60.0,pass,1338.0,3.0,-18.0,0.2675019722007256,0.29381850016873856,0.5591790220756327,0.0
8647,1,0,8,80.0,pass,425.0,3.0,1.0,0.1112396276682793,0.184092703846436,-0.6416045286537957,0.0
8648,1,0,10,71.0,pass,1196.0,3.0,-17.0,0.19568197965489906,0.2616054247977755,-0.3888091164625451,0.0
8649,1,0,3,56.0,pass,710.0,3.0,15.0,0.2574004001256525,0.36738212206024,1.7501070688346267,1.0
8650,1,0,4,59.0,pass,1420.0,3.0,3.0,0.2597354402080503,0.3556900621588061,1.2491868530291983,0.0
8651,1,0,2,69.0,pass,614.0,3.0,0.0,0.17206955293018447,0.3312510690896339,0.9046749651261125,1.0
8652,1,0,6,91.0,pass,957.0,3.0,-4.0,0.09651951366171893,0.19961025265217447,-1.768647426696262,0.0
8653,1,0,6,66.0,pass,385.0,3.0,-7.0,0.16851741772841386,0.2406280391816945,0.4814378437273568,1.0
8654,1,0,10,20.0,pass,561.0,3.0,-17.0,0.5151551138039573,0.31868913088499073,3.182027282354743,0.0
8655,1,0,4,27.0,pass,49.0,3.0,7.0,0.3843095117297922,0.1938588737161349,2.3135924401900145,1.0
8656,1,0,3,3.0,pass,93.0,3.0,7.0,0.4431010346776822,0.39069769143796496,3.987104567339633,0.0
