,Unnamed: 0,play_id,game_id,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,pass_length,pass_length.1,run_location,score_differential,fg_prob,td_prob,ep,third_down_converted
2487,31517,3457,2012120209,1,0,1,45.0,pass,632.0,3.0,short,short,,14.0,0.2890223953452752,0.4517979256172976,3.050037930654544,1.0
2488,31538,1219,2012120212,0,0,1,1.0,pass,589.0,3.0,short,short,,-2.0,0.19806792295086972,0.7462800058632691,5.641034616383548,0.0
2489,31613,2926,2012120600,0,0,1,36.0,pass,1027.0,3.0,short,short,,16.0,0.35557586572309025,0.4782886096435166,3.6046382228766536,1.0
2490,31638,283,2012120909,0,0,1,19.0,pass,1425.0,3.0,short,short,,0.0,0.4495285057604774,0.4597369873440762,4.098750526828352,0.0
2491,31641,860,2012120909,1,0,1,71.0,pass,919.0,3.0,short,short,,-7.0,0.16998489311496345,0.3939909301331597,1.1940296466670215,1.0
2492,31647,2123,2012120909,0,0,1,40.0,pass,1625.0,3.0,short,short,,3.0,0.33761218345084826,0.4750347736320466,3.3516762919945378,1.0
2493,31672,3917,2012120908,0,0,1,37.0,pass,116.0,3.0,short,short,,-5.0,0.3098808366066133,0.25244416269969355,2.4575304231179533,0.0
2494,31730,2731,2012120901,0,0,1,73.0,pass,1171.0,3.0,short,short,,12.0,0.16452262938963713,0.3905266121994188,0.9642043762500287,1.0
2495,31749,1745,2012120902,1,0,1,39.0,pass,228.0,3.0,deep,deep,,3.0,0.2573466323791145,0.37083658993711255,2.738924137565752,1.0
2496,31753,2424,2012120902,1,0,1,69.0,pass,1713.0,3.0,short,short,,10.0,0.18334776584263066,0.40292158328771177,1.1837980215207222,1.0
2497,31757,2776,2012120902,0,0,1,3.0,pass,1233.0,3.0,short,short,,10.0,0.526913551582023,0.423067764947636,4.293622975813248,1.0
2498,31761,3783,2012120902,1,0,1,58.0,pass,469.0,3.0,short,short,,-23.0,0.2012797250086376,0.3864467962985928,2.0511676489351207,1.0
2499,31782,441,2012120904,0,0,1,11.0,pass,1188.0,3.0,short,short,,0.0,0.4880845693415242,0.4440475269465031,4.234933354584759,0.0
2500,31788,2020,2012120904,0,0,1,80.0,pass,1749.0,3.0,short,short,,3.0,0.13400949753142288,0.348736348419853,0.11561664642639435,0.0
2501,31818,4099,2012120905,1,0,1,25.0,pass,135.0,3.0,short,short,,-13.0,0.3157782699777172,0.3674374435200546,3.1300561531117754,1.0
2502,31830,2502,2012120910,1,0,1,38.0,pass,1012.0,3.0,short,short,,7.0,0.34439619738496885,0.4779999889143236,3.516299835860564,0.0
2503,31874,1179,2012120913,1,0,1,64.0,pass,567.0,3.0,short,short,,11.0,0.18322041703686945,0.3849031356961671,1.7007291202124155,1.0
2504,31890,4056,2012120913,1,0,1,43.0,pass,35.0,3.0,short,short,,-9.0,0.2294014853609073,0.20551431649560373,1.8915978566785312,1.0
2505,31914,2318,2012121300,1,0,1,1.0,pass,23.0,3.0,short,short,,0.0,0.25279243273810104,0.562515525787487,4.618360063843761,0.0
2506,31957,674,2012121606,1,1,1,43.0,pass,1220.0,3.0,short,short,,3.0,0.3197485986146594,0.47665886388334006,3.2563015183699084,0.0
2507,31984,3173,2012121605,1,0,1,76.0,pass,672.0,3.0,short,short,,13.0,0.1378682757909007,0.3476399897311329,0.7542401669607737,1.0
2508,32008,3852,2012121604,1,1,1,60.0,pass,258.0,3.0,,,,-17.0,0.15471633718265035,0.3082000539132267,1.5774705117818557,0.0
2509,32047,330,2012121601,1,0,1,38.0,pass,1481.0,3.0,short,short,,-7.0,0.3483712462608524,0.4771783845409413,3.4734497657830405,1.0
2510,32054,1505,2012121601,1,0,1,81.0,pass,180.0,3.0,short,short,,-17.0,0.0674509102936463,0.1863101573971656,0.2608268831053251,1.0
2511,32066,695,2012121610,1,0,1,52.0,pass,1114.0,3.0,short,short,,-14.0,0.26972628125632603,0.4634957383244652,2.7135588712711547,1.0
2512,32081,294,2012121609,0,0,1,2.0,pass,1451.0,3.0,short,short,,0.0,0.533060068516303,0.4188596889242642,4.286634952344895,0.0
2513,32178,4725,2012121613,1,1,1,88.0,pass,150.0,3.0,short,short,,-7.0,0.0485509801472034,0.14955915155744146,-0.06213050065055947,0.0
2514,32204,530,2012122200,0,0,1,44.0,pass,1259.0,3.0,deep,deep,,0.0,0.3145555025151642,0.4757009063406464,3.1964694017031507,1.0
2515,32215,2975,2012122200,0,0,1,22.0,pass,550.0,3.0,short,short,,5.0,0.4101432247861435,0.4503216027091652,3.9279082941116448,1.0
